-------------------------------------------------
Memory Layout Global Parameters:
/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels:
 Mapped to UserSet/Get/Apply Configuration Device[8]
-------------------------------------------------
This device:
;UserSet/GetConfig Parameters:
;;Nb. of Address Bits = 8
;;Nb. of Data Bits = 8
;;Nb. of 8-bits Words  = 186
;;Available Bit Size  = 1488 bits
;;Used Bit Size  = 1488 bits
;Associated UserSet on CHANNEL_DAQ, Index = 1
;;Associated UserSet Error [0] =  Address set for user set config command 'CHANNEL_DAQ' (User Set Index '1') is greater than allowed nb of words in FPGA
;Associated UserGetCmd on CHANNEL_DAQ, Index = 1
;Associated Reset Variable on Direct Parameters = AdcFsmConfLock
;Blocks Transfer Allowed
-------------------------------------------------
Variables Layout:

Order;Check;Start Index;Next Index;Tree Name;Name;Bit Size;Min;Max;MSB First;Active Low;Default;Description;Comment
666;;896;912;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Thresholds/BaselineDAC/HG;HG;16;0;65535;;;32768;High Gain DAC baseline set (16-bits [0-65535]);MSb=912, LSb=896
667;;912;928;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Thresholds/BaselineDAC/LG;LG;16;0;65535;;;32768;Low Gain DAC baseline set (16-bits [0-65535]);MSb=928, LSb=912
668;;928;929;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Thresholds/BaselineDAC/HG_ApplyEn;HG_ApplyEn;1;0;1;;;1;Enable HG baseline DAC set during apply cycle;
669;;929;930;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC4/Thresholds/BaselineDAC/LG_ApplyEn;LG_ApplyEn;1;0;1;;;1;Enable LG baseline DAC set during apply cycle;
670;;930;931;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel0/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
671;;931;932;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel1/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
672;;932;933;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel2/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
673;;933;934;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel3/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
674;;934;935;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel4/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
675;;935;936;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel5/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
676;;936;937;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel6/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
677;;937;938;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel7/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
678;;938;939;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel8/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
679;;939;940;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel9/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
680;;940;941;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel10/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
681;;941;942;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel11/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
682;;942;943;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel12/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
683;;943;944;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel13/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
684;;944;945;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel14/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
685;;945;946;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel15/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
686;;946;947;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel16/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
687;;947;948;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel17/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
688;;948;949;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel18/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
689;;949;950;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel19/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
690;;950;951;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel20/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
691;;951;952;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel21/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
692;;952;953;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel22/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
693;;953;954;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel23/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
694;;954;955;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel24/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
695;;955;956;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel25/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
696;;956;957;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel26/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
697;;957;958;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel27/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
698;;958;959;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel28/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
699;;959;960;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel29/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
700;;960;961;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel30/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
701;;961;962;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel31/Hit_En;Hit_En;1;0;1;;;1;Enable Timing Event measurements;
702;;962;963;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel0/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
703;;963;964;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel1/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
704;;964;965;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel2/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
705;;965;966;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel3/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
706;;966;967;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel4/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
707;;967;968;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel5/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
708;;968;969;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel6/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
709;;969;970;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel7/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
710;;970;971;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel8/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
711;;971;972;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel9/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
712;;972;973;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel10/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
713;;973;974;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel11/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
714;;974;975;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel12/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
715;;975;976;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel13/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
716;;976;977;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel14/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
717;;977;978;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel15/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
718;;978;979;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel16/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
719;;979;980;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel17/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
720;;980;981;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel18/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
721;;981;982;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel19/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
722;;982;983;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel20/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
723;;983;984;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel21/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
724;;984;985;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel22/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
725;;985;986;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel23/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
726;;986;987;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel24/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
727;;987;988;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel25/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
728;;988;989;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel26/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
729;;989;990;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel27/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
730;;990;991;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel28/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
731;;991;992;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel29/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
732;;992;993;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel30/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
733;;993;994;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel31/HG_En;HG_En;1;0;1;;;1;Enable High Gain Analog Event measurements;
734;;994;995;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel0/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
735;;995;996;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel1/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
736;;996;997;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel2/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
737;;997;998;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel3/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
738;;998;999;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel4/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
739;;999;1000;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel5/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
740;;1000;1001;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel6/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
741;;1001;1002;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel7/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
742;;1002;1003;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel8/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
743;;1003;1004;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel9/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
744;;1004;1005;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel10/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
745;;1005;1006;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel11/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
746;;1006;1007;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel12/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
747;;1007;1008;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel13/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
748;;1008;1009;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel14/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
749;;1009;1010;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel15/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
750;;1010;1011;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel16/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
751;;1011;1012;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel17/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
752;;1012;1013;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel18/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
753;;1013;1014;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel19/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
754;;1014;1015;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel20/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
755;;1015;1016;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel21/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
756;;1016;1017;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel22/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
757;;1017;1018;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel23/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
758;;1018;1019;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel24/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
759;;1019;1020;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel25/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
760;;1020;1021;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel26/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
761;;1021;1022;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel27/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
762;;1022;1023;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel28/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
763;;1023;1024;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel29/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
764;;1024;1025;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel30/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
765;;1025;1026;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel31/LG_En;LG_En;1;0;1;;;1;Enable Low Gain Analog Event measurements;
766;;1026;1027;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel0/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
767;;1027;1028;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel1/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
768;;1028;1029;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel2/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
769;;1029;1030;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel3/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
770;;1030;1031;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel4/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
771;;1031;1032;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel5/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
772;;1032;1033;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel6/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
773;;1033;1034;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel7/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
774;;1034;1035;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel8/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
775;;1035;1036;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel9/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
776;;1036;1037;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel10/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
777;;1037;1038;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel11/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
778;;1038;1039;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel12/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
779;;1039;1040;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel13/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
780;;1040;1041;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel14/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
781;;1041;1042;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel15/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
782;;1042;1043;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel16/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
783;;1043;1044;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel17/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
784;;1044;1045;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel18/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
785;;1045;1046;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel19/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
786;;1046;1047;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel20/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
787;;1047;1048;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel21/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
788;;1048;1049;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel22/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
789;;1049;1050;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel23/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
790;;1050;1051;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel24/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
791;;1051;1052;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel25/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
792;;1052;1053;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel26/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
793;;1053;1054;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel27/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
794;;1054;1055;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel28/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
795;;1055;1056;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel29/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
796;;1056;1057;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel30/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
797;;1057;1058;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Channels/Channel31/OR256tAdcEn;OR256tAdcEn;1;0;1;;;1;Enable ADC to be triggered by individual ASIC trigger output in Or32tADC mode;
798;;1058;1070;/FEB_CONFIG/FPGA-DAQ/FPGA-DAQ-Channels/ASIC5/Thresholds/FPGA-Analog-Compare/HG;HG;12;0;4095;;;4095;High Gain threshold to push DAQ from ADC values (12-bits [0-4095]);MSb=1070, LSb=1058
